Date,Reservoirs,Watershed,Storage (BG),Capacity (BG),Outflow (BGD),Outflow (MGD),
05/05/2020,Pepacton,Catskill/Delaware,143.51,140.2,0.45,450.0,
05/06/2020,Pepacton,Catskill/Delaware,143.17,140.2,0.4509,450.9,
05/07/2020,Pepacton,Catskill/Delaware,142.99,140.2,0.378,378.0,
05/08/2020,Pepacton,Catskill/Delaware,142.95,140.2,0.2512,251.2,
05/09/2020,Pepacton,Catskill/Delaware,142.9,140.2,0.1938,193.8,
05/10/2020,Pepacton,Catskill/Delaware,142.82,140.2,0.1938,193.8,
05/11/2020,Pepacton,Catskill/Delaware,142.68,140.2,0.1938,193.8,
05/12/2020,Pepacton,Catskill/Delaware,142.51,140.2,0.1938,193.8,
05/13/2020,Pepacton,Catskill/Delaware,142.29,140.2,0.1938,193.8,
05/14/2020,Pepacton,Catskill/Delaware,142.14,140.2,0.1938,193.8,
05/15/2020,Pepacton,Catskill/Delaware,142.49,140.2,0.2479,247.9,
05/16/2020,Pepacton,Catskill/Delaware,142.47,140.2,0.3234,323.4,
05/17/2020,Pepacton,Catskill/Delaware,142.33,140.2,0.3233,323.3,
05/18/2020,Pepacton,Catskill/Delaware,142.16,140.2,0.2869,286.9,
05/19/2020,Pepacton,Catskill/Delaware,141.97,140.2,0.207,207.0,
05/20/2020,Pepacton,Catskill/Delaware,141.84,140.2,0.1327,132.7,
05/21/2020,Pepacton,Catskill/Delaware,141.68,140.2,0.0895,89.5,
05/22/2020,Pepacton,Catskill/Delaware,141.62,140.2,0.0894,89.4,
05/23/2020,Pepacton,Catskill/Delaware,141.55,140.2,0.0895,89.5,
05/24/2020,Pepacton,Catskill/Delaware,141.35,140.2,0.0895,89.5,
05/25/2020,Pepacton,Catskill/Delaware,141.22,140.2,0.0894,89.4,
05/26/2020,Pepacton,Catskill/Delaware,140.98,140.2,0.0894,89.4,
05/27/2020,Pepacton,Catskill/Delaware,140.98,140.2,0.0894,89.4,
05/28/2020,Pepacton,Catskill/Delaware,141.09,140.2,0.0902,90.2,
05/29/2020,Pepacton,Catskill/Delaware,141.51,140.2,0.0902,90.2,
05/30/2020,Pepacton,Catskill/Delaware,141.46,140.2,0.0902,90.2,
05/31/2020,Pepacton,Catskill/Delaware,141.36,140.2,0.0903,90.3,
06/01/2020,Pepacton,Catskill/Delaware,141.31,140.2,0.0966,96.6,
06/02/2020,Pepacton,Catskill/Delaware,141.25,140.2,0.0965,96.5,
06/03/2020,Pepacton,Catskill/Delaware,141.09,140.2,0.0968,96.8,
06/04/2020,Pepacton,Catskill/Delaware,140.79,140.2,0.0968,96.8,
06/05/2020,Pepacton,Catskill/Delaware,140.55,140.2,0.0967,96.7,
06/06/2020,Pepacton,Catskill/Delaware,140.26,140.2,0.0967,96.7,
06/07/2020,Pepacton,Catskill/Delaware,139.96,140.2,0.0967,96.7,
06/08/2020,Pepacton,Catskill/Delaware,139.79,140.2,0.0967,96.7,
06/09/2020,Pepacton,Catskill/Delaware,139.52,140.2,0.0966,96.6,
06/10/2020,Pepacton,Catskill/Delaware,139.55,140.2,0.0966,96.6,
06/11/2020,Pepacton,Catskill/Delaware,139.76,140.2,0.0967,96.7,
06/12/2020,Pepacton,Catskill/Delaware,139.53,140.2,0.0967,96.7,
06/13/2020,Pepacton,Catskill/Delaware,139.24,140.2,0.0967,96.7,
06/14/2020,Pepacton,Catskill/Delaware,138.88,140.2,0.0966,96.6,
06/15/2020,Pepacton,Catskill/Delaware,138.57,140.2,0.0966,96.6,
06/16/2020,Pepacton,Catskill/Delaware,138.34,140.2,0.0916,91.6,
06/17/2020,Pepacton,Catskill/Delaware,138.11,140.2,0.0896,89.6,
06/18/2020,Pepacton,Catskill/Delaware,137.86,140.2,0.0895,89.5,
06/19/2020,Pepacton,Catskill/Delaware,137.61,140.2,0.0895,89.5,
06/20/2020,Pepacton,Catskill/Delaware,137.38,140.2,0.0894,89.4,
06/21/2020,Pepacton,Catskill/Delaware,137.07,140.2,0.0894,89.4,
06/22/2020,Pepacton,Catskill/Delaware,136.7,140.2,0.09,90.0,
06/23/2020,Pepacton,Catskill/Delaware,136.31,140.2,0.09,90.0,
06/24/2020,Pepacton,Catskill/Delaware,135.98,140.2,0.0901,90.1,
06/25/2020,Pepacton,Catskill/Delaware,135.66,140.2,0.0901,90.1,
06/26/2020,Pepacton,Catskill/Delaware,135.23,140.2,0.0903,90.3,
06/27/2020,Pepacton,Catskill/Delaware,135.11,140.2,0.0903,90.3,
06/28/2020,Pepacton,Catskill/Delaware,134.81,140.2,0.0903,90.3,
06/29/2020,Pepacton,Catskill/Delaware,134.65,140.2,0.0904,90.4,
06/30/2020,Pepacton,Catskill/Delaware,134.55,140.2,0.0903,90.3,
07/01/2020,Pepacton,Catskill/Delaware,133.98,140.2,0.0903,90.3,
07/02/2020,Pepacton,Catskill/Delaware,133.57,140.2,0.0902,90.2,
07/03/2020,Pepacton,Catskill/Delaware,133.38,140.2,0.0906,90.6,
07/04/2020,Pepacton,Catskill/Delaware,133.09,140.2,0.0906,90.6,
07/05/2020,Pepacton,Catskill/Delaware,132.75,140.2,0.0907,90.7,
07/06/2020,Pepacton,Catskill/Delaware,132.36,140.2,0.0894,89.4,
07/07/2020,Pepacton,Catskill/Delaware,131.77,140.2,0.0892,89.2,
07/08/2020,Pepacton,Catskill/Delaware,131.43,140.2,0.0894,89.4,
07/09/2020,Pepacton,Catskill/Delaware,131.14,140.2,0.0895,89.5,
07/10/2020,Pepacton,Catskill/Delaware,131.06,140.2,0.0897,89.7,
07/11/2020,Pepacton,Catskill/Delaware,131.02,140.2,0.0897,89.7,
07/12/2020,Pepacton,Catskill/Delaware,130.88,140.2,0.0897,89.7,
07/13/2020,Pepacton,Catskill/Delaware,130.56,140.2,0.0896,89.6,
07/14/2020,Pepacton,Catskill/Delaware,129.94,140.2,0.0896,89.6,
07/15/2020,Pepacton,Catskill/Delaware,129.61,140.2,0.0896,89.6,
07/16/2020,Pepacton,Catskill/Delaware,129.2,140.2,0.0897,89.7,
07/17/2020,Pepacton,Catskill/Delaware,128.85,140.2,0.0898,89.8,
07/18/2020,Pepacton,Catskill/Delaware,128.42,140.2,0.0898,89.8,
07/19/2020,Pepacton,Catskill/Delaware,128.11,140.2,0.0897,89.7,
07/20/2020,Pepacton,Catskill/Delaware,127.66,140.2,0.0897,89.7,
07/21/2020,Pepacton,Catskill/Delaware,127.19,140.2,0.0896,89.6,
07/22/2020,Pepacton,Catskill/Delaware,126.69,140.2,0.0898,89.8,
07/23/2020,Pepacton,Catskill/Delaware,152.67,140.2,0.0898,89.8,
07/24/2020,Pepacton,Catskill/Delaware,125.8,140.2,0.0898,89.8,
07/25/2020,Pepacton,Catskill/Delaware,125.35,140.2,0.0897,89.7,
07/26/2020,Pepacton,Catskill/Delaware,124.85,140.2,0.0896,89.6,
07/27/2020,Pepacton,Catskill/Delaware,124.47,140.2,0.0898,89.8,
07/28/2020,Pepacton,Catskill/Delaware,123.81,140.2,0.0898,89.8,
07/29/2020,Pepacton,Catskill/Delaware,123.41,140.2,0.0897,89.7,
07/30/2020,Pepacton,Catskill/Delaware,123.02,140.2,0.0261,26.1,
08/01/2020,Pepacton,Catskill/Delaware,122.6,140.2,0.0036,3.6,
08/02/2020,Pepacton,Catskill/Delaware,122.24,140.2,0.0037,3.7,
08/03/2020,Pepacton,Catskill/Delaware,121.91,140.2,0.0036,3.6,
08/04/2020,Pepacton,Catskill/Delaware,121.57,140.2,0.0037,3.7,
08/05/2020,Pepacton,Catskill/Delaware,123.95,140.2,0.0037,3.7,
08/06/2020,Pepacton,Catskill/Delaware,124.31,140.2,0.0037,3.7,
08/07/2020,Pepacton,Catskill/Delaware,124.33,140.2,0.0036,3.6,
08/08/2020,Pepacton,Catskill/Delaware,124.69,140.2,0.0036,3.6,
08/09/2020,Pepacton,Catskill/Delaware,124.64,140.2,0.0036,3.6,
08/10/2020,Pepacton,Catskill/Delaware,124.49,140.2,0.0036,3.6,
08/11/2020,Pepacton,Catskill/Delaware,124.24,140.2,0.0036,3.6,
08/12/2020,Pepacton,Catskill/Delaware,124.23,140.2,0.0036,3.6,
08/13/2020,Pepacton,Catskill/Delaware,124.16,140.2,0.0036,3.6,
08/14/2020,Pepacton,Catskill/Delaware,123.9,140.2,0.0036,3.6,
08/15/2020,Pepacton,Catskill/Delaware,123.62,140.2,0.0039,3.9,
08/16/2020,Pepacton,Catskill/Delaware,123.36,140.2,0.0039,3.9,
08/17/2020,Pepacton,Catskill/Delaware,123.02,140.2,0.0039,3.9,
08/18/2020,Pepacton,Catskill/Delaware,122.71,140.2,0.0039,3.9,
08/19/2020,Pepacton,Catskill/Delaware,122.29,140.2,0.0997,99.7,
08/20/2020,Pepacton,Catskill/Delaware,121.96,140.2,0.0958,95.8,
08/21/2020,Pepacton,Catskill/Delaware,121.59,140.2,0.0957,95.7,
08/22/2020,Pepacton,Catskill/Delaware,121.17,140.2,0.0966,96.6,
08/23/2020,Pepacton,Catskill/Delaware,120.8,140.2,0.0966,96.6,
08/24/2020,Pepacton,Catskill/Delaware,120.4,140.2,0.0965,96.5,
08/25/2020,Pepacton,Catskill/Delaware,119.97,140.2,0.004,4.0,
08/26/2020,Pepacton,Catskill/Delaware,119.58,140.2,0.0039,3.9,
08/27/2020,Pepacton,Catskill/Delaware,119.15,140.2,0.0039,3.9,
08/28/2020,Pepacton,Catskill/Delaware,118.9,140.2,0.004,4.0,
08/29/2020,Pepacton,Catskill/Delaware,118.63,140.2,0.004,4.0,
08/30/2020,Pepacton,Catskill/Delaware,118.68,140.2,0.0039,3.9,
08/31/2020,Pepacton,Catskill/Delaware,118.45,140.2,0.0039,3.9,
09/01/2020,Pepacton,Catskill/Delaware,117.8,140.2,0.0895,89.5,
09/02/2020,Pepacton,Catskill/Delaware,117.68,140.2,0.0895,89.5,
09/03/2020,Pepacton,Catskill/Delaware,117.51,140.2,0.0895,89.5,
09/04/2020,Pepacton,Catskill/Delaware,117.28,140.2,0.0895,89.5,
09/05/2020,Pepacton,Catskill/Delaware,117.1,140.2,0.0895,89.5,
09/06/2020,Pepacton,Catskill/Delaware,116.88,140.2,0.0894,89.4,
09/07/2020,Pepacton,Catskill/Delaware,116.7,140.2,0.0894,89.4,
09/08/2020,Pepacton,Catskill/Delaware,116.28,140.2,0.09,90.0,
09/09/2020,Pepacton,Catskill/Delaware,116.01,140.2,0.09,90.0,
09/10/2020,Pepacton,Catskill/Delaware,115.81,140.2,0.0899,89.9,
09/11/2020,Pepacton,Catskill/Delaware,115.53,140.2,0.0899,89.9,
09/12/2020,Pepacton,Catskill/Delaware,115.26,140.2,0.0899,89.9,
09/13/2020,Pepacton,Catskill/Delaware,115.03,140.2,0.0898,89.8,
09/14/2020,Pepacton,Catskill/Delaware,114.75,140.2,0.0898,89.8,
09/15/2020,Pepacton,Catskill/Delaware,114.36,140.2,0.09,90.0,
09/16/2020,Pepacton,Catskill/Delaware,114.1,140.2,0.0808,80.8,
09/17/2020,Pepacton,Catskill/Delaware,113.71,140.2,0.0807,80.7,
09/18/2020,Pepacton,Catskill/Delaware,113.34,140.2,0.081,81.0,
09/19/2020,Pepacton,Catskill/Delaware,112.97,140.2,0.0813,81.3,
09/20/2020,Pepacton,Catskill/Delaware,112.6,140.2,0.0815,81.5,
09/21/2020,Pepacton,Catskill/Delaware,112.22,140.2,0.0813,81.3,
09/22/2020,Pepacton,Catskill/Delaware,111.83,140.2,0.0814,81.4,
09/23/2020,Pepacton,Catskill/Delaware,111.46,140.2,0.0815,81.5,
09/24/2020,Pepacton,Catskill/Delaware,111.12,140.2,0.0812,81.2,
09/25/2020,Pepacton,Catskill/Delaware,110.75,140.2,0.0811,81.1,
09/26/2020,Pepacton,Catskill/Delaware,110.4,140.2,0.0808,80.8,
09/27/2020,Pepacton,Catskill/Delaware,110.08,140.2,0.0804,80.4,
09/28/2020,Pepacton,Catskill/Delaware,109.76,140.2,0.0809,80.9,
09/29/2020,Pepacton,Catskill/Delaware,110.08,140.2,0.0805,80.5,
09/30/2020,Pepacton,Catskill/Delaware,110.31,140.2,0.0811,81.1,
10/01/2020,Pepacton,Catskill/Delaware,110.21,140.2,0.0514,51.4,
10/02/2020,Pepacton,Catskill/Delaware,110.06,140.2,0.0514,51.4,
10/03/2020,Pepacton,Catskill/Delaware,109.81,140.2,0.052,52.0,
10/04/2020,Pepacton,Catskill/Delaware,109.5,140.2,0.1493,149.3,
10/05/2020,Pepacton,Catskill/Delaware,109.02,140.2,0.2563,256.3,
10/06/2020,Pepacton,Catskill/Delaware,108.57,140.2,0.259,259.0,
10/07/2020,Pepacton,Catskill/Delaware,108.22,140.2,0.161,161.0,
10/08/2020,Pepacton,Catskill/Delaware,107.94,140.2,0.0514,51.4,
10/09/2020,Pepacton,Catskill/Delaware,107.67,140.2,0.0517,51.7,
10/10/2020,Pepacton,Catskill/Delaware,107.37,140.2,0.0517,51.7,
10/11/2020,Pepacton,Catskill/Delaware,107.09,140.2,0.0517,51.7,
10/12/2020,Pepacton,Catskill/Delaware,106.8,140.2,0.0517,51.7,
10/13/2020,Pepacton,Catskill/Delaware,106.53,140.2,0.049,49.0,
10/14/2020,Pepacton,Catskill/Delaware,106.15,140.2,0.0518,51.8,
10/15/2020,Pepacton,Catskill/Delaware,105.82,140.2,0.0517,51.7,
10/16/2020,Pepacton,Catskill/Delaware,105.57,140.2,0.0517,51.7,
10/17/2020,Pepacton,Catskill/Delaware,105.28,140.2,0.0517,51.7,
10/18/2020,Pepacton,Catskill/Delaware,104.95,140.2,0.0516,51.6,
10/19/2020,Pepacton,Catskill/Delaware,104.63,140.2,0.0516,51.6,
10/20/2020,Pepacton,Catskill/Delaware,104.32,140.2,0.0516,51.6,
10/21/2020,Pepacton,Catskill/Delaware,104.06,140.2,0.0515,51.5,
10/22/2020,Pepacton,Catskill/Delaware,103.78,140.2,0.0515,51.5,
10/23/2020,Pepacton,Catskill/Delaware,103.46,140.2,0.0514,51.4,
10/24/2020,Pepacton,Catskill/Delaware,103.15,140.2,0.0514,51.4,
10/25/2020,Pepacton,Catskill/Delaware,102.84,140.2,0.0514,51.4,
10/26/2020,Pepacton,Catskill/Delaware,102.51,140.2,0.0517,51.7,
10/27/2020,Pepacton,Catskill/Delaware,102.3,140.2,0.0518,51.8,
10/28/2020,Pepacton,Catskill/Delaware,101.94,140.2,0.0518,51.8,
10/29/2020,Pepacton,Catskill/Delaware,102.24,140.2,0.0518,51.8,
10/30/2020,Pepacton,Catskill/Delaware,102.5,140.2,0.0518,51.8,
10/31/2020,Pepacton,Catskill/Delaware,102.56,140.2,0.0519,51.9,
11/01/2020,Pepacton,Catskill/Delaware,102.73,140.2,0.0518,51.8,
11/02/2020,Pepacton,Catskill/Delaware,102.76,140.2,0.054,54.0,
11/03/2020,Pepacton,Catskill/Delaware,102.95,140.2,0.0519,51.9,
11/04/2020,Pepacton,Catskill/Delaware,102.92,140.2,0.0519,51.9,
11/05/2020,Pepacton,Catskill/Delaware,102.93,140.2,0.0519,51.9,
11/06/2020,Pepacton,Catskill/Delaware,102.93,140.2,0.0519,51.9,
11/07/2020,Pepacton,Catskill/Delaware,102.88,140.2,0.0519,51.9,
11/08/2020,Pepacton,Catskill/Delaware,102.78,140.2,0.0519,51.9,
11/09/2020,Pepacton,Catskill/Delaware,102.67,140.2,0.0519,51.9,
11/10/2020,Pepacton,Catskill/Delaware,102.56,140.2,0.0519,51.9,
11/11/2020,Pepacton,Catskill/Delaware,102.7,140.2,0.0519,51.9,
11/12/2020,Pepacton,Catskill/Delaware,102.67,140.2,0.0519,51.9,
11/13/2020,Pepacton,Catskill/Delaware,102.61,140.2,0.0519,51.9,
11/14/2020,Pepacton,Catskill/Delaware,102.55,140.2,0.0519,51.9,
11/15/2020,Pepacton,Catskill/Delaware,102.56,140.2,0.0519,51.9,
11/16/2020,Pepacton,Catskill/Delaware,102.67,140.2,0.0519,51.9,
11/17/2020,Pepacton,Catskill/Delaware,102.68,140.2,0.0519,51.9,
11/18/2020,Pepacton,Catskill/Delaware,102.55,140.2,0.0519,51.9,
11/19/2020,Pepacton,Catskill/Delaware,102.51,140.2,0.0519,51.9,
11/20/2020,Pepacton,Catskill/Delaware,102.61,140.2,0.0519,51.9,
11/21/2020,Pepacton,Catskill/Delaware,102.73,140.2,0.052,52.0,
11/22/2020,Pepacton,Catskill/Delaware,102.95,140.2,0.0519,51.9,
11/23/2020,Pepacton,Catskill/Delaware,103.24,140.2,0.052,52.0,
11/24/2020,Pepacton,Catskill/Delaware,103.53,140.2,0.052,52.0,
11/25/2020,Pepacton,Catskill/Delaware,103.66,140.2,0.052,52.0,
11/26/2020,Pepacton,Catskill/Delaware,104.1,140.2,0.0521,52.1,
11/27/2020,Pepacton,Catskill/Delaware,104.3,140.2,0.0522,52.2,
11/28/2020,Pepacton,Catskill/Delaware,104.55,140.2,0.0522,52.2,
11/29/2020,Pepacton,Catskill/Delaware,104.69,140.2,0.0522,52.2,
11/30/2020,Pepacton,Catskill/Delaware,105.92,140.2,0.0523,52.3,
12/01/2020,Pepacton,Catskill/Delaware,107.27,140.2,0.0524,52.4,
12/02/2020,Pepacton,Catskill/Delaware,108.12,140.2,0.0526,52.6,
12/03/2020,Pepacton,Catskill/Delaware,108.92,140.2,0.052,52.0,
12/04/2020,Pepacton,Catskill/Delaware,109.44,140.2,0.0521,52.1,
12/05/2020,Pepacton,Catskill/Delaware,109.79,140.2,0.0521,52.1,
12/06/2020,Pepacton,Catskill/Delaware,110.05,140.2,0.0522,52.2,
12/07/2020,Pepacton,Catskill/Delaware,110.22,140.2,0.0522,52.2,
12/08/2020,Pepacton,Catskill/Delaware,110.19,140.2,0.0522,52.2,
12/09/2020,Pepacton,Catskill/Delaware,110.32,140.2,0.0522,52.2,
12/10/2020,Pepacton,Catskill/Delaware,110.26,140.2,0.0522,52.2,
12/11/2020,Pepacton,Catskill/Delaware,110.19,140.2,0.0522,52.2,
12/12/2020,Pepacton,Catskill/Delaware,110.13,140.2,0.0522,52.2,
12/13/2020,Pepacton,Catskill/Delaware,110.06,140.2,0.0521,52.1,
12/14/2020,Pepacton,Catskill/Delaware,110.24,140.2,0.0522,52.2,
12/15/2020,Pepacton,Catskill/Delaware,110.48,140.2,0.0522,52.2,
12/16/2020,Pepacton,Catskill/Delaware,110.48,140.2,0.0522,52.2,
12/17/2020,Pepacton,Catskill/Delaware,110.48,140.2,0.0522,52.2,
12/18/2020,Pepacton,Catskill/Delaware,110.32,140.2,0.0522,52.2,
12/19/2020,Pepacton,Catskill/Delaware,110.24,140.2,0.0522,52.2,
12/20/2020,Pepacton,Catskill/Delaware,110.19,140.2,0.0522,52.2,
12/21/2020,Pepacton,Catskill/Delaware,110.14,140.2,0.0522,52.2,
12/22/2020,Pepacton,Catskill/Delaware,110.05,140.2,0.0521,52.1,
12/23/2020,Pepacton,Catskill/Delaware,110.06,140.2,0.0508,50.8,
12/24/2020,Pepacton,Catskill/Delaware,115.06,140.2,0.023,23.0,
12/25/2020,Pepacton,Catskill/Delaware,122.95,140.2,0.023,23.0,
12/26/2020,Pepacton,Catskill/Delaware,123,140.2,0.0686,68.6,
12/27/2020,Pepacton,Catskill/Delaware,123,140.2,0.1253,125.3,
12/28/2020,Pepacton,Catskill/Delaware,128.28,140.2,0.1825,182.5,
12/29/2020,Pepacton,Catskill/Delaware,128.77,140.2,0.1946,194.6,
12/30/2020,Pepacton,Catskill/Delaware,129.16,140.2,0.1946,194.6,
12/31/2020,Pepacton,Catskill/Delaware,129.47,140.2,0.1944,194.4,
01/01/2021,Pepacton,Catskill/Delaware,129.68,140.2,0.1948,194.8,
01/02/2021,Pepacton,Catskill/Delaware,130.03,140.2,0.1943,194.3,
01/03/2021,Pepacton,Catskill/Delaware,130.25,140.2,0.1943,194.3,
01/04/2021,Pepacton,Catskill/Delaware,130.34,140.2,0.1934,193.4,
01/05/2021,Pepacton,Catskill/Delaware,130.34,140.2,0.1934,193.4,
01/06/2021,Pepacton,Catskill/Delaware,130.15,140.2,0.1942,194.2,
01/07/2021,Pepacton,Catskill/Delaware,130.04,140.2,0.1942,194.2,
01/08/2021,Pepacton,Catskill/Delaware,129.87,140.2,0.1941,194.1,
01/09/2021,Pepacton,Catskill/Delaware,129.65,140.2,0.1939,193.9,
01/10/2021,Pepacton,Catskill/Delaware,129.4,140.2,0.1939,193.9,
01/11/2021,Pepacton,Catskill/Delaware,129.15,140.2,0.1936,193.6,
01/12/2021,Pepacton,Catskill/Delaware,128.85,140.2,0.1934,193.4,
01/13/2021,Pepacton,Catskill/Delaware,128.63,140.2,0.1931,193.1,
01/14/2021,Pepacton,Catskill/Delaware,128.28,140.2,0.1936,193.6,
01/15/2021,Pepacton,Catskill/Delaware,127.95,140.2,0.1935,193.5,
01/16/2021,Pepacton,Catskill/Delaware,127.71,140.2,0.1933,193.3,
01/17/2021,Pepacton,Catskill/Delaware,127.4,140.2,0.1932,193.2,
01/18/2021,Pepacton,Catskill/Delaware,127.07,140.2,0.1932,193.2,
01/19/2021,Pepacton,Catskill/Delaware,126.71,140.2,0.1931,193.1,
01/20/2021,Pepacton,Catskill/Delaware,126.38,140.2,0.1932,193.2,
01/21/2021,Pepacton,Catskill/Delaware,125.97,140.2,0.1935,193.5,
01/22/2021,Pepacton,Catskill/Delaware,125.57,140.2,0.1935,193.5,
01/23/2021,Pepacton,Catskill/Delaware,125.14,140.2,0.1934,193.4,
01/24/2021,Pepacton,Catskill/Delaware,124.73,140.2,0.1932,193.2,
01/25/2021,Pepacton,Catskill/Delaware,124.28,140.2,0.1931,193.1,
01/26/2021,Pepacton,Catskill/Delaware,123.76,140.2,0.194,194.0,
01/27/2021,Pepacton,Catskill/Delaware,123.31,140.2,0.1937,193.7,
01/28/2021,Pepacton,Catskill/Delaware,122.95,140.2,0.1938,193.8,
01/29/2021,Pepacton,Catskill/Delaware,122.36,140.2,0.1946,194.6,
01/30/2021,Pepacton,Catskill/Delaware,121.91,140.2,0.1945,194.5,
01/31/2021,Pepacton,Catskill/Delaware,121.43,140.2,0.1943,194.3,
02/01/2021,Pepacton,Catskill/Delaware,121.15,140.2,0.1004,100.4,
02/02/2021,Pepacton,Catskill/Delaware,120.77,140.2,0.0646,64.6,
02/03/2021,Pepacton,Catskill/Delaware,120.48,140.2,0.0646,64.6,
02/04/2021,Pepacton,Catskill/Delaware,120.17,140.2,0.0646,64.6,
02/05/2021,Pepacton,Catskill/Delaware,119.87,140.2,0.0646,64.6,
02/06/2021,Pepacton,Catskill/Delaware,119.68,140.2,0.0646,64.6,
02/07/2021,Pepacton,Catskill/Delaware,119.48,140.2,0.0645,64.5,
02/08/2021,Pepacton,Catskill/Delaware,119.1,140.2,0.0648,64.8,
02/09/2021,Pepacton,Catskill/Delaware,118.72,140.2,0.0649,64.9,
02/10/2021,Pepacton,Catskill/Delaware,118.4,140.2,0.0649,64.9,
02/11/2021,Pepacton,Catskill/Delaware,118.02,140.2,0.0649,64.9,
02/12/2021,Pepacton,Catskill/Delaware,117.71,140.2,0.0649,64.9,
02/13/2021,Pepacton,Catskill/Delaware,117.48,140.2,0.0648,64.8,
02/14/2021,Pepacton,Catskill/Delaware,117.28,140.2,0.0648,64.8,
02/15/2021,Pepacton,Catskill/Delaware,117.16,140.2,0.0648,64.8,
02/16/2021,Pepacton,Catskill/Delaware,117.13,140.2,0.065,65.0,
02/17/2021,Pepacton,Catskill/Delaware,117.11,140.2,0.0651,65.1,
02/18/2021,Pepacton,Catskill/Delaware,117.13,140.2,0.0651,65.1,
02/19/2021,Pepacton,Catskill/Delaware,117.05,140.2,0.0649,64.9,
02/20/2021,Pepacton,Catskill/Delaware,117.01,140.2,0.0649,64.9,
02/21/2021,Pepacton,Catskill/Delaware,116.88,140.2,0.0649,64.9,
02/22/2021,Pepacton,Catskill/Delaware,116.83,140.2,0.0649,64.9,
02/23/2021,Pepacton,Catskill/Delaware,116.68,140.2,0.0649,64.9,
